,Year_0,row_id,Ranking,Choice
757,2022,2022_757,0,Desire to work in a research environment
758,2022,2022_758,0,I want to learn new skills
759,2022,2022_759,0,Opportunity for career advancement
760,2022,2022_760,0,Ability to work across disciplines
761,2022,2022_761,0,Freedom to choose own working practices
763,2022,2022_763,0,Flexible working hours
764,2022,2022_764,0,Opportunity to develop software
765,2022,2022_765,0,Opportunity for career advancement
766,2022,2022_766,0,Freedom to choose own working practices
767,2022,2022_767,0,Ability to work across disciplines
768,2022,2022_768,0,Opportunity for career advancement
769,2022,2022_769,0,Desire to advance research
770,2022,2022_770,0,Opportunity for career advancement
771,2022,2022_771,0,Desire to work in a research environment
772,2022,2022_772,0,Flexible working hours
773,2022,2022_773,0,Flexible working hours
775,2022,2022_775,0,Desire to work in a research environment
776,2022,2022_776,0,Opportunity to develop software
777,2022,2022_777,0,Desire to advance research
778,2022,2022_778,0,I want to learn new skills
779,2022,2022_779,0,Ability to work across disciplines
780,2022,2022_780,0,Freedom to choose own working practices
781,2022,2022_781,0,Freedom to choose own working practices
782,2022,2022_782,0,Freedom to choose own working practices
783,2022,2022_783,0,Desire to work in a research environment
784,2022,2022_784,0,Desire to advance research
785,2022,2022_785,0,Freedom to choose own working practices
786,2022,2022_786,0,Desire to work in a research environment
787,2022,2022_787,0,The salary
788,2022,2022_788,0,Desire to advance research
789,2022,2022_789,0,Desire to work in a research environment
790,2022,2022_790,0,Desire to work in a research environment
791,2022,2022_791,0,Freedom to choose own working practices
793,2022,2022_793,0,Flexible working hours
794,2022,2022_794,0,The salary
795,2022,2022_795,0,The salary
796,2022,2022_796,0,Opportunity to develop software
797,2022,2022_797,0,Ability to work across disciplines
798,2022,2022_798,0,Desire to work in a research environment
799,2022,2022_799,0,Ability to work across disciplines
800,2022,2022_800,0,Flexible working hours
801,2022,2022_801,0,Desire to advance research
802,2022,2022_802,0,Desire to advance research
803,2022,2022_803,0,Desire to advance research
804,2022,2022_804,0,Freedom to choose own working practices
805,2022,2022_805,0,Desire to work in a research environment
806,2022,2022_806,0,Desire to work in a research environment
807,2022,2022_807,0,Opportunity for career advancement
809,2022,2022_809,0,Freedom to choose own working practices
810,2022,2022_810,0,Freedom to choose own working practices
813,2022,2022_813,0,Desire to advance research
814,2022,2022_814,0,Flexible working hours
815,2022,2022_815,0,Desire to work in a research environment
816,2022,2022_816,0,Opportunity to develop software
817,2022,2022_817,0,Opportunity for career advancement
818,2022,2022_818,0,Ability to work across disciplines
819,2022,2022_819,0,Freedom to choose own working practices
820,2022,2022_820,0,Desire to advance research
822,2022,2022_822,0,I want to learn new skills
824,2022,2022_824,0,I want to learn new skills
829,2022,2022_829,0,Opportunity to develop software
831,2022,2022_831,0,Flexible working hours
832,2022,2022_832,0,Opportunity to develop software
833,2022,2022_833,0,The salary
834,2022,2022_834,0,Opportunity to develop software
835,2022,2022_835,0,Desire to advance research
837,2022,2022_837,0,Desire to work in a research environment
838,2022,2022_838,0,Opportunity to develop software
839,2022,2022_839,0,Flexible working hours
840,2022,2022_840,0,Opportunity to develop software
841,2022,2022_841,0,Opportunity to develop software
842,2022,2022_842,0,Desire to work in a research environment
843,2022,2022_843,0,Freedom to choose own working practices
846,2022,2022_846,0,Desire to work in a research environment
847,2022,2022_847,0,Ability to work across disciplines
848,2022,2022_848,0,Opportunity to develop software
849,2022,2022_849,0,Desire to advance research
850,2022,2022_850,0,Flexible working hours
851,2022,2022_851,0,I want to learn new skills
852,2022,2022_852,0,Opportunity for career advancement
853,2022,2022_853,0,Desire to work in a research environment
855,2022,2022_855,0,Opportunity to develop software
856,2022,2022_856,0,Flexible working hours
857,2022,2022_857,0,Opportunity to develop software
858,2022,2022_858,0,Flexible working hours
859,2022,2022_859,0,Desire to advance research
860,2022,2022_860,0,Desire to advance research
861,2022,2022_861,0,Freedom to choose own working practices
862,2022,2022_862,0,Freedom to choose own working practices
863,2022,2022_863,0,Freedom to choose own working practices
864,2022,2022_864,0,Opportunity to develop software
865,2022,2022_865,0,Desire to work in a research environment
866,2022,2022_866,0,Freedom to choose own working practices
867,2022,2022_867,0,Desire to advance research
868,2022,2022_868,0,Ability to work across disciplines
869,2022,2022_869,0,Desire to advance research
872,2022,2022_872,0,Opportunity for career advancement
874,2022,2022_874,0,Opportunity for career advancement
875,2022,2022_875,0,Desire to advance research
878,2022,2022_878,0,Freedom to choose own working practices
879,2022,2022_879,0,Opportunity to develop software
880,2022,2022_880,0,The salary
881,2022,2022_881,0,Desire to work in a research environment
882,2022,2022_882,0,Freedom to choose own working practices
883,2022,2022_883,0,Opportunity to develop software
884,2022,2022_884,0,Desire to work in a research environment
885,2022,2022_885,0,Desire to advance research
887,2022,2022_887,0,Freedom to choose own working practices
888,2022,2022_888,0,Desire to work in a research environment
890,2022,2022_890,0,Desire to advance research
891,2022,2022_891,0,Freedom to choose own working practices
892,2022,2022_892,0,Flexible working hours
893,2022,2022_893,0,Opportunity to develop software
894,2022,2022_894,0,Desire to advance research
895,2022,2022_895,0,Ability to work across disciplines
896,2022,2022_896,0,Ability to work across disciplines
897,2022,2022_897,0,Opportunity to develop software
898,2022,2022_898,0,Opportunity for career advancement
899,2022,2022_899,0,Opportunity for career advancement
900,2022,2022_900,0,Desire to advance research
901,2022,2022_901,0,Opportunity for career advancement
903,2022,2022_903,0,Freedom to choose own working practices
904,2022,2022_904,0,Desire to work in a research environment
905,2022,2022_905,0,Desire to advance research
906,2022,2022_906,0,Desire to work in a research environment
907,2022,2022_907,0,I want to learn new skills
908,2022,2022_908,0,Desire to work in a research environment
910,2022,2022_910,0,I want to learn new skills
911,2022,2022_911,0,Desire to work in a research environment
912,2022,2022_912,0,Desire to work in a research environment
914,2022,2022_914,0,Opportunity for career advancement
915,2022,2022_915,0,I want to learn new skills
916,2022,2022_916,0,Desire to advance research
917,2022,2022_917,0,Freedom to choose own working practices
918,2022,2022_918,0,Freedom to choose own working practices
919,2022,2022_919,0,Ability to work across disciplines
920,2022,2022_920,0,The salary
921,2022,2022_921,0,Desire to advance research
922,2022,2022_922,0,Opportunity to develop software
923,2022,2022_923,0,The salary
924,2022,2022_924,0,Desire to work in a research environment
925,2022,2022_925,0,Freedom to choose own working practices
927,2022,2022_927,0,Desire to advance research
928,2022,2022_928,0,Freedom to choose own working practices
929,2022,2022_929,0,Desire to advance research
930,2022,2022_930,0,Desire to advance research
931,2022,2022_931,0,Desire to advance research
933,2022,2022_933,0,Ability to work across disciplines
934,2022,2022_934,0,Desire to advance research
935,2022,2022_935,0,Freedom to choose own working practices
936,2022,2022_936,0,Desire to advance research
937,2022,2022_937,0,Opportunity to develop software
938,2022,2022_938,0,Flexible working hours
939,2022,2022_939,0,Desire to advance research
940,2022,2022_940,0,Opportunity for career advancement
941,2022,2022_941,0,Desire to work in a research environment
943,2022,2022_943,0,Desire to work in a research environment
944,2022,2022_944,0,Desire to work in a research environment
945,2022,2022_945,0,Freedom to choose own working practices
946,2022,2022_946,0,Freedom to choose own working practices
947,2022,2022_947,0,Desire to work in a research environment
948,2022,2022_948,0,Ability to work across disciplines
949,2022,2022_949,0,Desire to advance research
950,2022,2022_950,0,Desire to advance research
953,2022,2022_953,0,Desire to work in a research environment
954,2022,2022_954,0,Desire to work in a research environment
956,2022,2022_956,0,Desire to work in a research environment
957,2022,2022_957,0,Desire to work in a research environment
958,2022,2022_958,0,Desire to advance research
959,2022,2022_959,0,Opportunity to develop software
960,2022,2022_960,0,Freedom to choose own working practices
961,2022,2022_961,0,I want to learn new skills
962,2022,2022_962,0,Freedom to choose own working practices
963,2022,2022_963,0,Desire to advance research
964,2022,2022_964,0,Desire to advance research
965,2022,2022_965,0,Desire to advance research
966,2022,2022_966,0,Desire to work in a research environment
967,2022,2022_967,0,Opportunity for career advancement
968,2022,2022_968,0,Opportunity to develop software
969,2022,2022_969,0,Desire to work in a research environment
970,2022,2022_970,0,Desire to work in a research environment
971,2022,2022_971,0,I want to learn new skills
972,2022,2022_972,0,Freedom to choose own working practices
973,2022,2022_973,0,Flexible working hours
974,2022,2022_974,0,Desire to work in a research environment
975,2022,2022_975,0,Opportunity for career advancement
976,2022,2022_976,0,Desire to work in a research environment
977,2022,2022_977,0,Desire to work in a research environment
978,2022,2022_978,0,Freedom to choose own working practices
979,2022,2022_979,0,Desire to advance research
980,2022,2022_980,0,Flexible working hours
981,2022,2022_981,0,Desire to work in a research environment
982,2022,2022_982,0,Desire to advance research
